chauffageemissionid,chauffageid,begesid,co2emischauffage,datedebut,datefin,rank
464,6,15,12.458341799799587,2023-09-15,2023-09-15,4
465,3,15,19.647502758750836,2023-09-16,2023-09-16,1
466,6,16,24.82629178278281,2023-01-08,2023-01-08,2
467,8,16,29.048316112873703,2023-01-09,2023-01-09,3
468,3,16,16.67341865731303,2023-01-10,2023-01-10,1
469,3,16,8.71290289223646,2023-01-11,2023-01-11,1
470,3,16,28.14303565337686,2023-01-12,2023-01-12,2
471,2,16,15.563573074334796,2023-01-13,2023-01-13,1
472,3,16,14.933946876238748,2023-01-14,2023-01-14,3
473,6,16,6.298589480026767,2023-01-15,2023-01-15,2
474,5,16,2.62883516786931,2023-01-16,2023-01-16,2
475,1,16,15.08880004758214,2023-01-17,2023-01-17,2
476,1,16,12.596938448184195,2023-01-18,2023-01-18,3
477,5,16,29.74181439911979,2023-01-19,2023-01-19,3
478,8,16,29.025106401964607,2023-01-20,2023-01-20,3
479,7,16,13.039332041943094,2023-01-21,2023-01-21,3
480,4,16,4.084745083250769,2023-01-22,2023-01-22,4
481,2,16,19.54360387404709,2023-01-23,2023-01-23,3
482,3,16,16.239890240602524,2023-01-24,2023-01-24,4
483,7,16,27.256622674125026,2023-01-25,2023-01-25,5
484,7,16,13.016202427660584,2023-01-26,2023-01-26,1
485,8,16,23.231581950379518,2023-01-27,2023-01-27,3
486,2,16,14.025860080635745,2023-01-28,2023-01-28,1
487,2,16,25.948862370378055,2023-01-29,2023-01-29,5
488,3,16,28.88149254254988,2023-01-30,2023-01-30,3
489,1,16,22.817109841083415,2023-01-31,2023-01-31,5
490,5,16,1.5900620371992313,2023-02-01,2023-02-01,3
491,3,16,21.320097822034736,2023-02-02,2023-02-02,5
492,4,16,1.3314031512238427,2023-02-03,2023-02-03,2
493,3,16,26.254711962228438,2023-02-04,2023-02-04,1
494,2,16,8.443085662417925,2023-02-05,2023-02-05,1
495,3,16,15.213466533750164,2023-02-06,2023-02-06,1
496,8,16,1.5439622423750619,2023-02-07,2023-02-07,3
497,4,17,28.772864080235202,2023-08-01,2023-08-01,4
498,3,17,2.3872224881918314,2023-08-02,2023-08-02,4
499,5,17,14.107126592611635,2023-08-03,2023-08-03,5
500,1,17,23.82544427625368,2023-08-04,2023-08-04,3
501,4,17,14.84242000941339,2023-08-05,2023-08-05,3
502,2,17,11.696615186165737,2023-08-06,2023-08-06,3
503,5,17,23.503788131643805,2023-08-07,2023-08-07,4
504,3,17,8.565697294512372,2023-08-08,2023-08-08,2
505,1,17,9.300299134495821,2023-08-09,2023-08-09,1
506,1,17,5.249174147128934,2023-08-10,2023-08-10,5
507,1,17,23.74610642719177,2023-08-11,2023-08-11,3
508,2,17,7.88546540138534,2023-08-12,2023-08-12,3
509,6,17,26.93065100752724,2023-08-13,2023-08-13,2
510,2,17,13.020812054475213,2023-08-14,2023-08-14,2
511,3,17,21.002650478783185,2023-08-15,2023-08-15,1
512,3,17,1.297361292693901,2023-08-16,2023-08-16,2
513,1,17,3.390820982642784,2023-08-17,2023-08-17,4
514,1,17,27.828089836363336,2023-08-18,2023-08-18,1
515,7,17,25.366968363868082,2023-08-19,2023-08-19,1
516,8,17,7.140954926665028,2023-08-20,2023-08-20,1
517,3,17,11.709620992968436,2023-08-21,2023-08-21,5
518,3,17,15.628980042664057,2023-08-22,2023-08-22,1
519,5,17,15.866456166029721,2023-08-23,2023-08-23,5
520,7,17,14.231262531075322,2023-08-24,2023-08-24,1
521,4,17,16.12532010849911,2023-08-25,2023-08-25,5
522,6,17,1.0925227772826038,2023-08-26,2023-08-26,2
523,6,17,29.994267935467008,2023-08-27,2023-08-27,5
524,5,17,8.610820214089273,2023-08-28,2023-08-28,5
525,3,17,26.501385071060447,2023-08-29,2023-08-29,3
526,6,17,1.577661692853879,2023-08-30,2023-08-30,4
527,3,17,25.58248345106013,2023-08-31,2023-08-31,1
528,7,18,15.88543953549098,2023-12-05,2023-12-05,2
529,8,18,10.609914810847874,2023-12-06,2023-12-06,5
530,8,18,16.869731072640732,2023-12-07,2023-12-07,5
531,1,18,28.40110482123367,2023-12-08,2023-12-08,1
532,4,18,9.032479950066573,2023-12-09,2023-12-09,1
533,3,18,12.112793358722358,2023-12-10,2023-12-10,2
534,3,18,7.600186862779044,2023-12-11,2023-12-11,4
535,2,18,6.405885298619937,2023-12-12,2023-12-12,4
536,8,18,23.284108337139273,2023-12-13,2023-12-13,3
537,5,18,1.9790080099083633,2023-12-14,2023-12-14,2
538,3,18,14.403720803657725,2023-12-15,2023-12-15,4
539,3,18,12.58676824699353,2023-12-16,2023-12-16,4
540,2,18,24.767873457187193,2023-12-17,2023-12-17,4
541,5,18,26.776702521060205,2023-12-18,2023-12-18,2
542,3,18,2.788598353044887,2023-12-19,2023-12-19,3
543,7,18,4.4341370419909,2023-12-20,2023-12-20,5
544,4,18,1.7780801201235228,2023-12-21,2023-12-21,1
545,2,18,9.23811735185582,2023-12-22,2023-12-22,4
546,4,18,14.867772383675167,2023-12-23,2023-12-23,5
547,1,18,21.028124498633055,2023-12-24,2023-12-24,2
548,2,18,2.780939108554885,2023-12-25,2023-12-25,4
549,8,18,26.291046749588695,2023-12-26,2023-12-26,4
550,1,18,10.799322119610922,2023-12-27,2023-12-27,5
551,3,18,6.0385357620264735,2023-12-28,2023-12-28,1
552,7,18,6.369743743081702,2023-12-29,2023-12-29,1
553,3,18,17.140901058642854,2023-12-30,2023-12-30,1
554,1,18,5.921938046235291,2023-12-31,2023-12-31,2
555,4,18,26.74056075048048,2024-01-01,2024-01-01,1
556,5,18,14.004072276799013,2024-01-02,2024-01-02,2
557,3,18,27.650517807666425,2024-01-03,2024-01-03,5
558,7,18,3.4771832499674646,2024-01-04,2024-01-04,1
559,6,19,4.847490922764888,2023-04-29,2023-04-29,2
560,3,19,18.403578865956003,2023-04-30,2023-04-30,1
561,1,19,26.37675534455,2023-05-01,2023-05-01,4
562,5,19,20.504202917628323,2023-05-02,2023-05-02,5
563,7,19,16.23889416464828,2023-05-03,2023-05-03,5
564,6,19,16.236008334085476,2023-05-04,2023-05-04,5
565,2,19,20.1373425359223,2023-05-05,2023-05-05,2
566,2,19,2.1803604215796586,2023-05-06,2023-05-06,5
567,3,19,29.750895439048477,2023-05-07,2023-05-07,2
568,3,19,12.70807431297273,2023-05-08,2023-05-08,2
569,7,19,11.176510887677049,2023-05-09,2023-05-09,4
570,6,19,21.102197063534295,2023-05-10,2023-05-10,3
571,3,19,13.363611218490497,2023-05-11,2023-05-11,5
572,5,19,26.146725153496355,2023-05-12,2023-05-12,3
573,3,19,16.591674132337445,2023-05-13,2023-05-13,2
574,4,19,26.846398063944893,2023-05-14,2023-05-14,4
575,8,19,27.362604092183588,2023-05-15,2023-05-15,5
576,1,19,29.811578343678846,2023-05-16,2023-05-16,3
577,3,19,7.116099751428323,2023-05-17,2023-05-17,4
578,5,19,18.28838006174384,2023-05-18,2023-05-18,3
579,6,19,27.988901789866148,2023-05-19,2023-05-19,3
580,1,19,6.6223532946522905,2023-05-20,2023-05-20,4
581,7,19,9.208234006281891,2023-05-21,2023-05-21,2
582,3,19,26.176884472552434,2023-05-22,2023-05-22,1
583,3,19,7.978614337313001,2023-05-23,2023-05-23,5
584,1,19,11.961410747376474,2023-05-24,2023-05-24,2
585,2,19,28.059940354110353,2023-05-25,2023-05-25,3
586,6,19,8.742447917383949,2023-05-26,2023-05-26,2
587,1,19,1.7653558964748264,2023-05-27,2023-05-27,5
588,2,19,7.185647193595754,2023-05-28,2023-05-28,2
589,3,19,26.196872671313674,2023-05-29,2023-05-29,5
590,1,20,4.079886073396379,2023-03-25,2023-03-25,4
591,5,20,22.490864606681086,2023-03-26,2023-03-26,5
592,7,20,29.765952015083762,2023-03-27,2023-03-27,2
593,2,20,4.458963302592391,2023-03-28,2023-03-28,4
594,2,20,11.012626405245285,2023-03-29,2023-03-29,1
595,2,20,4.486560297529834,2023-03-30,2023-03-30,3
596,7,20,15.433182105685187,2023-03-31,2023-03-31,4
597,3,20,2.9785422609339287,2023-04-01,2023-04-01,3
598,7,20,14.89227274084306,2023-04-02,2023-04-02,4
599,5,20,29.19540613806048,2023-04-03,2023-04-03,4
600,6,20,9.067927067357894,2023-04-04,2023-04-04,1
601,7,20,26.15540607766489,2023-04-05,2023-04-05,3
602,6,20,27.51974719237183,2023-04-06,2023-04-06,4
603,5,20,10.376519231177662,2023-04-07,2023-04-07,2
604,5,20,21.978371391180048,2023-04-08,2023-04-08,5
605,3,20,3.932176952638056,2023-04-09,2023-04-09,5
606,3,20,17.804685342079267,2023-04-10,2023-04-10,1
607,1,20,6.160767129038831,2023-04-11,2023-04-11,3
608,2,20,10.219234663543304,2023-04-12,2023-04-12,4
609,3,20,9.80244183356932,2023-04-13,2023-04-13,1
610,4,20,5.001204164398078,2023-04-14,2023-04-14,1
611,3,20,22.829929732838295,2023-04-15,2023-04-15,2
612,7,20,23.435849558993525,2023-04-16,2023-04-16,1
613,2,20,4.852360394819529,2023-04-17,2023-04-17,2
614,1,20,10.989514689166004,2023-04-18,2023-04-18,5
615,1,20,18.418402388323656,2023-04-19,2023-04-19,5
616,7,20,18.74554259898593,2023-04-20,2023-04-20,3
617,4,20,10.500445591702828,2023-04-21,2023-04-21,3
618,7,20,8.76896211325858,2023-04-22,2023-04-22,4
619,7,20,17.242772183607975,2023-04-23,2023-04-23,3
620,7,20,23.09044868255112,2023-04-24,2023-04-24,5
621,8,21,28.855110426734218,2023-10-22,2023-10-22,4
622,3,21,21.704857912844865,2023-10-23,2023-10-23,1
623,1,21,22.232518657285283,2023-10-24,2023-10-24,1
624,4,21,18.37612159114142,2023-10-25,2023-10-25,5
625,3,21,3.948065124994466,2023-10-26,2023-10-26,5
626,1,21,28.936905775344645,2023-10-27,2023-10-27,1
627,7,21,8.368044335553268,2023-10-28,2023-10-28,1
628,2,21,28.608595653076534,2023-10-29,2023-10-29,2
629,7,21,27.921367809515825,2023-10-30,2023-10-30,1
630,8,21,13.375329846993672,2023-10-31,2023-10-31,2
631,3,21,16.331938287686448,2023-11-01,2023-11-01,3
632,7,21,22.268528304946695,2023-11-02,2023-11-02,5
633,5,21,14.451369294481612,2023-11-03,2023-11-03,2
634,4,21,14.50497026705898,2023-11-04,2023-11-04,5
635,7,21,23.722418291362242,2023-11-05,2023-11-05,5
636,6,21,17.5705927642903,2023-11-06,2023-11-06,2
637,8,21,8.542176740362002,2023-11-07,2023-11-07,4
638,2,21,13.830424283833958,2023-11-08,2023-11-08,1
639,5,21,24.699149193110074,2023-11-09,2023-11-09,1
640,4,21,25.153767511109827,2023-11-10,2023-11-10,5
641,6,21,24.2657289731894,2023-11-11,2023-11-11,3
642,1,21,11.146627253423876,2023-11-12,2023-11-12,3
643,3,21,23.77652722277499,2023-11-13,2023-11-13,2
644,3,21,4.603586541985047,2023-11-14,2023-11-14,4
645,8,21,9.79564802194264,2023-11-15,2023-11-15,3
646,2,21,3.0495390393337884,2023-11-16,2023-11-16,3
647,5,21,10.636857228624528,2023-11-17,2023-11-17,4
648,5,21,21.51255749360091,2023-11-18,2023-11-18,5
649,4,21,4.4391935150060835,2023-11-19,2023-11-19,4
650,1,21,14.940239954086437,2023-11-20,2023-11-20,4
651,6,21,3.9637618177258704,2023-11-21,2023-11-21,4
652,4,22,28.42323552756876,2023-11-06,2023-11-06,2
653,4,22,24.92689677537187,2023-11-07,2023-11-07,4
654,6,22,23.086426357986113,2023-11-08,2023-11-08,1
655,6,22,24.698507739657586,2023-11-09,2023-11-09,3
656,4,22,3.269557431610753,2023-11-10,2023-11-10,4
657,5,22,4.713906757412788,2023-11-11,2023-11-11,3
658,3,22,6.406921068785663,2023-11-12,2023-11-12,3
659,4,22,9.841006060021346,2023-11-13,2023-11-13,1
660,4,22,17.23390532031707,2023-11-14,2023-11-14,2
661,4,22,11.985093144994257,2023-11-15,2023-11-15,5
662,2,22,21.874929294888442,2023-11-16,2023-11-16,3
663,3,22,23.367222285398878,2023-11-17,2023-11-17,1
664,3,22,12.190586157471348,2023-11-18,2023-11-18,4
665,7,22,26.603781339539307,2023-11-19,2023-11-19,4
666,5,22,2.357583036510538,2023-11-20,2023-11-20,4
667,6,22,19.518072010902028,2023-11-21,2023-11-21,5
668,8,22,12.490467334986905,2023-11-22,2023-11-22,3
669,2,22,23.658966445625065,2023-11-23,2023-11-23,5
670,2,22,24.77394959356356,2023-11-24,2023-11-24,1
671,1,22,10.841910668094055,2023-11-25,2023-11-25,3
672,6,22,16.65264519942206,2023-11-26,2023-11-26,5
673,4,22,20.099117172135966,2023-11-27,2023-11-27,4
674,4,22,16.310775801316503,2023-11-28,2023-11-28,5
675,5,22,11.234044094002144,2023-11-29,2023-11-29,2
676,1,22,4.170581646805543,2023-11-30,2023-11-30,2
677,4,22,29.100981880494395,2023-12-01,2023-12-01,3
678,2,22,29.797736542893926,2023-12-02,2023-12-02,4
679,2,22,29.31047125374341,2023-12-03,2023-12-03,2
680,8,22,2.3020791582091835,2023-12-04,2023-12-04,2
681,3,22,24.635015745793932,2023-12-05,2023-12-05,1
682,8,22,10.74128043050535,2023-12-06,2023-12-06,3
683,3,23,7.786389148841261,2023-04-03,2023-04-03,2
684,3,23,28.24293434733799,2023-04-04,2023-04-04,1
685,3,23,14.37367455129393,2023-04-05,2023-04-05,3
686,6,23,7.901207455592547,2023-04-06,2023-04-06,4
687,6,23,28.42414497391205,2023-04-07,2023-04-07,3
688,4,23,18.064278834483815,2023-04-08,2023-04-08,1
689,7,23,18.190894166770494,2023-04-09,2023-04-09,5
690,1,23,19.66269801275851,2023-04-10,2023-04-10,1
691,1,23,15.899492985959872,2023-04-11,2023-04-11,1
692,1,23,8.971414805396584,2023-04-12,2023-04-12,1
693,1,23,7.596014491365099,2023-04-13,2023-04-13,2
694,3,23,7.738237560049485,2023-04-14,2023-04-14,2
695,5,23,7.582817792860697,2023-04-15,2023-04-15,3
696,2,23,12.620567623871729,2023-04-16,2023-04-16,3
697,3,23,6.748595642108915,2023-04-17,2023-04-17,2
698,1,23,4.732219600582738,2023-04-18,2023-04-18,2
699,2,23,1.4590724701709603,2023-04-19,2023-04-19,1
700,1,23,21.1737160095575,2023-04-20,2023-04-20,1
701,8,23,17.593476247170724,2023-04-21,2023-04-21,4
702,8,23,27.937018358783757,2023-04-22,2023-04-22,4
703,6,23,5.849986900503401,2023-04-23,2023-04-23,5
704,7,23,25.641204302986303,2023-04-24,2023-04-24,3
705,8,23,1.4029167664290971,2023-04-25,2023-04-25,3
706,3,23,18.053144647238053,2023-04-26,2023-04-26,2
707,7,23,23.874920193758854,2023-04-27,2023-04-27,5
708,2,23,21.981743104339696,2023-04-28,2023-04-28,4
709,7,23,13.398802353945138,2023-04-29,2023-04-29,3
710,2,23,19.179529029256287,2023-04-30,2023-04-30,3
711,1,23,27.318342563881362,2023-05-01,2023-05-01,3
712,1,23,25.131401341237208,2023-05-02,2023-05-02,4
713,7,23,21.190986917620116,2023-05-03,2023-05-03,3
714,1,24,5.330143530779543,2023-09-04,2023-09-04,3
715,1,24,5.733178876428974,2023-09-05,2023-09-05,2
716,5,24,7.335709934682088,2023-09-06,2023-09-06,3
717,1,24,11.879821223599956,2023-09-07,2023-09-07,3
718,6,24,5.029315615982222,2023-09-08,2023-09-08,3
719,2,24,19.239833893284096,2023-09-09,2023-09-09,2
720,8,24,6.172647155243635,2023-09-10,2023-09-10,4
721,8,24,3.8338894251991977,2023-09-11,2023-09-11,2
722,7,24,20.88938124954907,2023-09-12,2023-09-12,3
723,5,24,5.35315423467294,2023-09-13,2023-09-13,2
724,1,24,5.897678778670911,2023-09-14,2023-09-14,1
725,2,24,7.618762801606482,2023-09-15,2023-09-15,5
726,2,24,7.454523779073669,2023-09-16,2023-09-16,2
727,4,24,7.609322569439802,2023-09-17,2023-09-17,2
728,6,24,3.596035959954521,2023-09-18,2023-09-18,3
729,1,24,10.952734839458252,2023-09-19,2023-09-19,3
730,7,24,28.056225609404134,2023-09-20,2023-09-20,1
731,4,24,9.309377233374297,2023-09-21,2023-09-21,5
732,1,24,7.916252891057197,2023-09-22,2023-09-22,5
733,6,24,29.733215566694735,2023-09-23,2023-09-23,3
734,4,24,5.732819464355716,2023-09-24,2023-09-24,4
735,6,24,21.649689047353508,2023-09-25,2023-09-25,3
736,2,24,28.511786914269518,2023-09-26,2023-09-26,1
737,5,24,9.934857999591488,2023-09-27,2023-09-27,4
738,8,24,8.062871210493789,2023-09-28,2023-09-28,3
739,7,24,3.0722431871351636,2023-09-29,2023-09-29,2
740,1,24,17.407728489683414,2023-09-30,2023-09-30,2
741,5,24,5.9186772579843465,2023-10-01,2023-10-01,4
742,6,24,15.856885582096186,2023-10-02,2023-10-02,4
743,3,24,21.216265499328063,2023-10-03,2023-10-03,4
744,3,24,19.66396204618727,2023-10-04,2023-10-04,4
745,2,25,5.060466387486842,2023-05-18,2023-05-18,4
746,8,25,28.618583786025578,2023-05-19,2023-05-19,2
747,7,25,13.402550843232852,2023-05-20,2023-05-20,5
748,3,25,4.252734929886966,2023-05-21,2023-05-21,5
749,4,25,27.36458666457389,2023-05-22,2023-05-22,4
750,6,25,21.84800193100841,2023-05-23,2023-05-23,3
751,2,25,4.338171819701525,2023-05-24,2023-05-24,3
752,5,25,16.554019537492092,2023-05-25,2023-05-25,1
753,5,25,17.02230396563537,2023-05-26,2023-05-26,3
754,5,25,25.744966956380907,2023-05-27,2023-05-27,2
755,6,25,1.7751519411834278,2023-05-28,2023-05-28,3
756,5,25,17.49125821077636,2023-05-29,2023-05-29,5
757,6,25,9.471906916125494,2023-05-30,2023-05-30,2
758,7,25,28.440370842915588,2023-05-31,2023-05-31,5
759,6,25,24.298188381060747,2023-06-01,2023-06-01,3
760,1,25,13.304812365015302,2023-06-02,2023-06-02,3
761,7,25,18.537619761783485,2023-06-03,2023-06-03,4
762,3,25,16.825153989413906,2023-06-04,2023-06-04,1
763,3,25,14.57700156005752,2023-06-05,2023-06-05,3
764,5,25,13.934019638335052,2023-06-06,2023-06-06,1
765,3,25,7.641803115797358,2023-06-07,2023-06-07,1
766,4,25,25.611231124707363,2023-06-08,2023-06-08,3
767,7,25,28.15117928466863,2023-06-09,2023-06-09,2
768,2,25,4.379446436320562,2023-06-10,2023-06-10,1
769,3,25,21.248593013191194,2023-06-11,2023-06-11,4
770,8,25,27.65001372610574,2023-06-12,2023-06-12,4
771,1,25,11.922950239867221,2023-06-13,2023-06-13,1
772,6,25,6.6462248025013935,2023-06-14,2023-06-14,2
773,5,25,7.998305386800099,2023-06-15,2023-06-15,3
774,2,25,10.280831404460967,2023-06-16,2023-06-16,2
775,4,25,26.498195260822303,2023-06-17,2023-06-17,1
776,4,26,4.464367457803055,2023-06-29,2023-06-29,3
777,1,26,17.727367523681494,2023-06-30,2023-06-30,3
778,4,26,21.716940240663682,2023-07-01,2023-07-01,3
779,5,26,7.364193956457717,2023-07-02,2023-07-02,4
780,4,26,10.999877934874204,2023-07-03,2023-07-03,5
781,6,26,23.486963283696458,2023-07-04,2023-07-04,5
782,5,26,20.71303226833198,2023-07-05,2023-07-05,1
783,1,26,16.658604286980328,2023-07-06,2023-07-06,3
784,4,26,15.41292050691124,2023-07-07,2023-07-07,1
785,1,26,29.314719293059852,2023-07-08,2023-07-08,4
786,3,26,14.490134902036681,2023-07-09,2023-07-09,1
787,1,26,4.835622612143111,2023-07-10,2023-07-10,2
788,8,26,18.586651063767558,2023-07-11,2023-07-11,4
789,1,26,22.564050538781625,2023-07-12,2023-07-12,4
790,7,26,1.036153598476849,2023-07-13,2023-07-13,2
791,8,26,17.77826180320999,2023-07-14,2023-07-14,4
792,8,26,19.486904660321596,2023-07-15,2023-07-15,1
793,4,26,28.628938761135277,2023-07-16,2023-07-16,4
794,7,26,4.1797418061244205,2023-07-17,2023-07-17,5
795,7,26,15.229753321130094,2023-07-18,2023-07-18,4
796,8,26,7.022259716296896,2023-07-19,2023-07-19,4
797,2,26,13.180850207836622,2023-07-20,2023-07-20,3
798,4,26,16.4566806968486,2023-07-21,2023-07-21,3
799,7,26,14.115277128182386,2023-07-22,2023-07-22,3
800,4,26,9.63370193908195,2023-07-23,2023-07-23,4
801,8,26,6.061772078945061,2023-07-24,2023-07-24,1
802,4,26,8.451101631491937,2023-07-25,2023-07-25,3
803,4,26,15.265437105767116,2023-07-26,2023-07-26,2
804,4,26,16.233645034469536,2023-07-27,2023-07-27,5
805,4,26,26.563525406931262,2023-07-28,2023-07-28,4
806,7,26,25.472131404735794,2023-07-29,2023-07-29,4
807,4,27,25.68492827694942,2023-01-19,2023-01-19,1
808,4,27,17.691234509986526,2023-01-20,2023-01-20,2
809,3,27,8.72101273907176,2023-01-21,2023-01-21,4
810,8,27,22.221604293550868,2023-01-22,2023-01-22,5
811,8,27,6.98279990799248,2023-01-23,2023-01-23,4
812,8,27,17.387416420599113,2023-01-24,2023-01-24,1
813,2,27,29.686380641909157,2023-01-25,2023-01-25,3
814,8,27,14.113475742034447,2023-01-26,2023-01-26,2
815,5,27,18.35354698708122,2023-01-27,2023-01-27,3
816,3,27,23.974262463542296,2023-01-28,2023-01-28,1
817,8,27,9.398382866023937,2023-01-29,2023-01-29,1
818,1,27,1.288948397143879,2023-01-30,2023-01-30,2
819,5,27,16.37441667574889,2023-01-31,2023-01-31,5
820,6,27,23.179067338873114,2023-02-01,2023-02-01,5
821,3,27,29.54442555957372,2023-02-02,2023-02-02,4
822,8,27,1.4888074701101184,2023-02-03,2023-02-03,3
823,2,27,13.145252213257434,2023-02-04,2023-02-04,3
824,4,27,24.531296181952296,2023-02-05,2023-02-05,5
825,7,27,1.5347610548370025,2023-02-06,2023-02-06,2
826,5,27,29.518549142482954,2023-02-07,2023-02-07,3
827,4,27,21.507898826990424,2023-02-08,2023-02-08,5
828,6,27,12.885558956938375,2023-02-09,2023-02-09,5
829,5,27,12.978873452105953,2023-02-10,2023-02-10,1
830,8,27,19.72346998802781,2023-02-11,2023-02-11,3
831,4,27,18.820783372572144,2023-02-12,2023-02-12,5
832,4,27,7.013978120681873,2023-02-13,2023-02-13,2
833,5,27,25.35043420096879,2023-02-14,2023-02-14,3
834,5,27,1.347947814509688,2023-02-15,2023-02-15,5
835,2,27,26.329124401331068,2023-02-16,2023-02-16,3
836,2,27,25.726159491527405,2023-02-17,2023-02-17,4
837,3,27,16.867978157848206,2023-02-18,2023-02-18,1
838,6,28,18.71758718791708,2023-04-16,2023-04-16,1
839,1,28,4.482816122516423,2023-04-17,2023-04-17,1
840,7,28,4.05111315556525,2023-04-18,2023-04-18,4
841,3,28,17.862773938464578,2023-04-19,2023-04-19,2
842,7,28,5.243439003795254,2023-04-20,2023-04-20,3
843,3,28,12.320761188539034,2023-04-21,2023-04-21,2
844,3,28,19.389018599706496,2023-04-22,2023-04-22,5
845,3,28,16.630395533489818,2023-04-23,2023-04-23,4
846,4,28,22.702351664041146,2023-04-24,2023-04-24,2
847,5,28,15.364575915674086,2023-04-25,2023-04-25,5
848,4,28,17.106593539121686,2023-04-26,2023-04-26,3
849,6,28,14.372686630335695,2023-04-27,2023-04-27,1
850,3,28,16.529459882891615,2023-04-28,2023-04-28,1
851,8,28,15.410052346506657,2023-04-29,2023-04-29,4
852,6,28,8.411021758577863,2023-04-30,2023-04-30,4
853,6,28,3.9785831702384975,2023-05-01,2023-05-01,4
854,6,28,11.46883026913743,2023-05-02,2023-05-02,2
855,2,28,15.450367527860841,2023-05-03,2023-05-03,5
856,1,28,28.96557644639363,2023-05-04,2023-05-04,2
857,7,28,3.0517314559983566,2023-05-05,2023-05-05,5
858,2,28,23.565189338363904,2023-05-06,2023-05-06,3
859,5,28,27.520939066682075,2023-05-07,2023-05-07,1
860,1,28,22.688273918648058,2023-05-08,2023-05-08,4
861,7,28,19.43580803577781,2023-05-09,2023-05-09,4
862,5,28,9.109127949897557,2023-05-10,2023-05-10,1
863,2,28,10.828321462854962,2023-05-11,2023-05-11,1
864,2,28,22.85253934803916,2023-05-12,2023-05-12,5
865,5,28,9.756364854603557,2023-05-13,2023-05-13,1
866,2,28,19.57797389409167,2023-05-14,2023-05-14,2
867,7,28,27.72565339260459,2023-05-15,2023-05-15,2
868,1,28,1.248806965875421,2023-05-16,2023-05-16,3
869,6,29,26.360705747409376,2023-08-16,2023-08-16,2
870,5,29,6.334976283116474,2023-08-17,2023-08-17,1
871,1,29,3.047131655618416,2023-08-18,2023-08-18,1
872,6,29,8.205430716932671,2023-08-19,2023-08-19,2
873,4,29,22.85625638679242,2023-08-20,2023-08-20,2
874,8,29,13.375884378904418,2023-08-21,2023-08-21,4
875,7,29,20.24236136284592,2023-08-22,2023-08-22,5
876,1,29,10.735877494535975,2023-08-23,2023-08-23,2
877,6,29,10.959042420911334,2023-08-24,2023-08-24,3
878,8,29,20.338782602891214,2023-08-25,2023-08-25,5
879,8,29,19.45628408716465,2023-08-26,2023-08-26,3
880,2,29,15.404928167274512,2023-08-27,2023-08-27,3
881,7,29,19.11781126456657,2023-08-28,2023-08-28,5
