alimentationemissionid,alimentid,begesid,co2emisalimentation,datedebut,datefin,rank
463,2,51,13.88181272387336,2023-04-28,2023-04-28,2
464,2,51,15.106675809900784,2023-05-07,2023-05-07,5
465,2,51,7.479860461279742,2023-05-12,2023-05-12,4
466,10,52,12.417132931178115,2023-07-17,2023-07-17,1
467,10,52,19.303187504785758,2023-07-22,2023-07-22,4
468,12,52,16.526650358781918,2023-07-23,2023-07-23,4
469,12,52,12.78767491146675,2023-07-24,2023-07-24,5
470,12,52,11.90243840299972,2023-07-25,2023-07-25,5
471,12,52,10.674087408182388,2023-07-30,2023-07-30,3
472,10,52,10.461375254269965,2023-08-05,2023-08-05,1
473,12,52,6.020477010274581,2023-08-07,2023-08-07,2
474,10,52,18.634672815737037,2023-08-09,2023-08-09,5
475,9,53,13.809622153040591,2023-01-16,2023-01-16,4
476,9,53,2.18122266420565,2023-01-17,2023-01-17,1
477,9,53,6.111303904318442,2023-01-21,2023-01-21,4
478,9,53,16.749260275670945,2023-01-25,2023-01-25,3
479,9,53,8.364690663429505,2023-01-28,2023-01-28,5
480,11,53,11.570157367615579,2023-02-02,2023-02-02,2
481,11,53,5.257422216623324,2023-02-03,2023-02-03,3
482,9,53,7.5001754764279385,2023-02-05,2023-02-05,5
483,11,53,10.551454633984346,2023-02-10,2023-02-10,5
484,11,53,17.213948032474384,2023-02-12,2023-02-12,4
485,11,53,13.66164104590606,2023-02-14,2023-02-14,5
486,11,54,15.084752146664579,2023-01-07,2023-01-07,4
487,9,54,13.757715554853975,2023-01-10,2023-01-10,4
488,9,54,1.843419567985428,2023-01-15,2023-01-15,5
489,9,54,13.05159891267129,2023-01-16,2023-01-16,1
490,11,54,18.570193832633134,2023-01-20,2023-01-20,3
491,9,54,10.299421954024371,2023-01-23,2023-01-23,5
492,9,54,1.8690582534462599,2023-01-25,2023-01-25,1
493,11,54,11.82077778601164,2023-01-26,2023-01-26,3
494,11,54,4.171937096354647,2023-01-29,2023-01-29,5
495,11,54,18.65497175916192,2023-01-31,2023-01-31,2
496,11,54,14.590730667846161,2023-02-02,2023-02-02,3
497,9,54,3.1698226632894198,2023-02-03,2023-02-03,3
498,11,55,17.397347238429195,2023-10-02,2023-10-02,3
499,11,55,7.323378556512346,2023-10-05,2023-10-05,4
500,11,55,18.081196048647115,2023-10-10,2023-10-10,3
501,11,55,7.088076903047772,2023-10-11,2023-10-11,1
502,11,55,11.178148514581112,2023-10-20,2023-10-20,2
503,11,55,8.966163612292924,2023-10-21,2023-10-21,4
504,11,55,2.5265203394997338,2023-10-23,2023-10-23,4
505,11,55,15.932552782091795,2023-10-24,2023-10-24,2
506,3,56,18.920625415963414,2023-04-09,2023-04-09,4
507,2,56,12.020797835509656,2023-04-10,2023-04-10,4
508,2,56,18.009174484286156,2023-04-16,2023-04-16,3
509,3,56,16.63560217209732,2023-04-16,2023-04-16,5
510,3,56,9.64467925917886,2023-04-19,2023-04-19,2
511,2,56,18.287121003015294,2023-04-22,2023-04-22,5
512,3,56,10.693524698676974,2023-04-25,2023-04-25,4
513,3,56,3.9490700277973745,2023-04-26,2023-04-26,5
514,2,56,11.857539299678175,2023-05-03,2023-05-03,4
515,2,57,4.38566476868824,2023-05-15,2023-05-15,1
516,2,57,6.941641430982097,2023-05-16,2023-05-16,1
517,2,57,11.505310621535969,2023-05-17,2023-05-17,2
518,3,57,9.60368909239349,2023-05-21,2023-05-21,3
519,3,57,18.975914130137294,2023-05-27,2023-05-27,5
520,2,57,19.448393165211144,2023-05-27,2023-05-27,3
521,2,57,2.24514182160698,2023-05-28,2023-05-28,3
522,3,57,17.97948849170809,2023-05-28,2023-05-28,4
523,10,57,11.025309845697176,2023-06-05,2023-06-05,4
524,12,57,15.206432827853511,2023-06-07,2023-06-07,4
525,12,57,16.158191264818953,2023-06-08,2023-06-08,4
526,10,57,4.2932729379477,2023-06-09,2023-06-09,2
527,12,57,19.78982251950005,2023-06-10,2023-06-10,3
528,10,57,4.507506418512027,2023-06-11,2023-06-11,1
529,10,57,5.394954806940433,2023-06-12,2023-06-12,4
530,10,57,6.162108567935844,2023-06-13,2023-06-13,4
531,9,58,5.203991750684828,2023-02-11,2023-02-11,4
532,11,58,5.861023045296041,2023-02-14,2023-02-14,5
533,9,58,13.223349156886606,2023-02-21,2023-02-21,4
534,11,58,19.503265783597765,2023-02-22,2023-02-22,3
535,9,58,15.848728073769529,2023-02-26,2023-02-26,5
536,3,58,11.295448415081282,2023-03-07,2023-03-07,1
537,3,58,4.007335478201528,2023-03-10,2023-03-10,4
538,9,59,3.363925826503481,2023-02-20,2023-02-20,5
539,9,59,19.112269056138338,2023-02-23,2023-02-23,1
540,9,59,6.483904618952654,2023-02-25,2023-02-25,2
541,2,59,18.6724799483249,2023-03-03,2023-03-03,3
542,3,59,3.3700151515383627,2023-03-03,2023-03-03,3
543,2,59,1.3052011438987239,2023-03-10,2023-03-10,4
544,2,59,14.96121301789523,2023-03-11,2023-03-11,3
545,3,59,18.673924219223117,2023-03-11,2023-03-11,2
546,2,59,14.857309132260747,2023-03-12,2023-03-12,5
547,2,59,18.771702714102986,2023-03-13,2023-03-13,2
548,3,59,8.854121739418044,2023-03-14,2023-03-14,2
549,2,59,10.937718580774169,2023-03-16,2023-03-16,2
550,2,59,2.941713504163991,2023-03-21,2023-03-21,5
551,9,60,10.573369597286455,2023-12-01,2023-12-01,3
552,9,60,9.657757720997294,2023-12-05,2023-12-05,3
553,11,60,5.86777033550275,2023-12-05,2023-12-05,1
554,9,60,13.059496278178386,2023-12-07,2023-12-07,5
555,9,60,2.862953726451262,2023-12-09,2023-12-09,3
556,11,60,12.979817348475896,2023-12-10,2023-12-10,4
557,11,60,13.457858073653558,2023-12-13,2023-12-13,1
558,9,60,9.304104384777093,2023-12-14,2023-12-14,4
559,9,60,8.1866157908919,2023-12-15,2023-12-15,5
560,11,60,17.459300265509814,2023-12-15,2023-12-15,2
561,9,60,8.908868721206884,2023-12-18,2023-12-18,1
562,11,60,9.232461321720516,2023-12-18,2023-12-18,3
563,9,60,13.280879304354588,2023-12-20,2023-12-20,2
564,11,60,12.976973608821098,2023-12-22,2023-12-22,3
565,9,60,7.1635871301577625,2023-12-24,2023-12-24,1
566,9,60,18.346128126844473,2023-12-25,2023-12-25,5
567,9,60,12.723353121657777,2023-12-28,2023-12-28,3
568,2,61,3.189990960855801,2023-05-02,2023-05-02,1
569,2,61,10.871609648846707,2023-05-04,2023-05-04,4
570,3,61,11.331322371713544,2023-05-08,2023-05-08,5
571,3,61,2.404042291414538,2023-05-11,2023-05-11,3
572,2,61,16.997824874008707,2023-05-13,2023-05-13,3
573,2,61,4.496862439079503,2023-05-16,2023-05-16,4
574,3,61,9.88474547872795,2023-05-17,2023-05-17,5
575,3,61,19.78710753447279,2023-05-18,2023-05-18,2
576,2,61,5.182836876264779,2023-05-18,2023-05-18,5
577,3,61,3.5512272617026026,2023-05-21,2023-05-21,5
578,11,62,15.602760284023043,2023-11-01,2023-11-01,3
579,11,62,1.1465734514598034,2023-11-16,2023-11-16,2
580,11,62,10.437917569383508,2023-11-18,2023-11-18,4
581,11,62,14.913690414909983,2023-11-20,2023-11-20,4
582,11,62,12.86900126782408,2023-11-26,2023-11-26,5
583,3,63,3.941192240073086,2023-03-30,2023-03-30,1
584,3,63,6.516968588179797,2023-04-03,2023-04-03,5
585,2,63,6.394698152209532,2023-04-04,2023-04-04,3
586,3,63,14.185504483937398,2023-04-10,2023-04-10,3
587,3,63,12.296222753102835,2023-04-12,2023-04-12,3
588,3,63,8.764581837653147,2023-04-15,2023-04-15,5
589,2,63,11.915600153059929,2023-04-19,2023-04-19,3
590,2,63,19.680803398719217,2023-04-22,2023-04-22,5
591,3,63,16.099947975238745,2023-04-26,2023-04-26,2
592,9,64,5.814020638337721,2023-12-28,2023-12-28,4
593,9,64,18.261516829556065,2024-01-01,2024-01-01,2
594,9,64,15.021220194423607,2024-01-09,2024-01-09,5
595,9,64,2.280434505940939,2024-01-12,2024-01-12,5
596,11,64,5.546707030345187,2024-01-16,2024-01-16,2
597,11,64,19.382633043206706,2024-01-22,2024-01-22,1
598,11,65,11.394569093075448,2023-09-07,2023-09-07,2
599,11,65,12.13616956600327,2023-09-13,2023-09-13,1
600,11,65,18.47551865539844,2023-09-22,2023-09-22,1
601,11,65,2.928124611173654,2023-09-26,2023-09-26,2
602,11,66,13.315108012928507,2023-10-19,2023-10-19,2
603,11,66,18.600425536482135,2023-10-22,2023-10-22,5
604,11,66,5.447734354828989,2023-10-24,2023-10-24,3
605,11,66,19.05310599100864,2023-10-25,2023-10-25,3
606,11,66,3.3277551546852404,2023-11-03,2023-11-03,3
607,11,66,3.452170831879431,2023-11-05,2023-11-05,5
608,2,67,17.662335554616465,2023-04-22,2023-04-22,1
609,3,67,8.268948596098387,2023-04-23,2023-04-23,4
610,3,67,3.5822260636283305,2023-04-26,2023-04-26,1
611,3,67,3.1796474689258365,2023-04-28,2023-04-28,4
612,2,67,11.896969472901105,2023-05-06,2023-05-06,3
613,3,67,7.412307736298436,2023-05-09,2023-05-09,4
614,3,67,18.3721022976495,2023-05-10,2023-05-10,5
615,2,67,6.738034624941603,2023-05-11,2023-05-11,1
616,3,67,5.371859683779943,2023-05-12,2023-05-12,3
617,3,67,12.388259744091505,2023-05-16,2023-05-16,5
618,2,67,2.2692488407968323,2023-05-17,2023-05-17,5
619,3,67,4.7984671559854855,2023-05-19,2023-05-19,5
620,11,68,15.421600943149539,2023-02-22,2023-02-22,4
621,11,68,1.7835546127750272,2023-02-26,2023-02-26,4
622,2,68,5.9800783887417,2023-03-01,2023-03-01,2
623,2,68,9.75238980638603,2023-03-03,2023-03-03,5
624,3,68,6.5494451637391,2023-03-05,2023-03-05,4
625,2,68,4.272496016186596,2023-03-16,2023-03-16,1
626,3,68,8.9586292692643,2023-03-16,2023-03-16,5
627,2,68,7.201730704757052,2023-03-20,2023-03-20,3
628,3,68,18.8544342634,2023-03-22,2023-03-22,1
629,3,69,2.1061428980691286,2023-03-25,2023-03-25,3
630,2,69,13.448247220306506,2023-03-27,2023-03-27,4
631,3,69,13.894953497664538,2023-04-08,2023-04-08,3
632,11,70,17.84720417859446,2023-01-08,2023-01-08,4
633,11,70,11.295581373354016,2023-01-12,2023-01-12,1
634,9,70,11.259960259002456,2023-01-13,2023-01-13,2
635,9,70,3.0362543351984272,2023-01-16,2023-01-16,3
636,11,70,7.941048939193524,2023-01-18,2023-01-18,2
637,11,70,12.0920535523037,2023-01-20,2023-01-20,1
638,11,70,17.57476894240048,2023-01-21,2023-01-21,3
639,10,71,6.86865375285534,2023-06-25,2023-06-25,2
640,12,71,10.383134275155308,2023-06-28,2023-06-28,4
641,10,71,5.771433311792492,2023-07-01,2023-07-01,1
642,10,71,4.052826953102145,2023-07-02,2023-07-02,3
643,10,71,10.457793350264225,2023-07-08,2023-07-08,3
644,10,71,5.237531209748919,2023-07-10,2023-07-10,1
645,10,71,1.8661702827146887,2023-07-11,2023-07-11,1
646,12,71,3.5409457891451037,2023-07-17,2023-07-17,4
647,10,71,15.71040321081601,2023-07-18,2023-07-18,1
648,12,71,10.566526409190809,2023-07-21,2023-07-21,2
649,12,71,14.081546493123906,2023-07-23,2023-07-23,2
650,10,71,10.95979631007534,2023-07-25,2023-07-25,5
651,3,72,3.5642808935411896,2023-04-18,2023-04-18,4
652,3,72,15.633099965747526,2023-04-19,2023-04-19,3
653,2,72,2.1742395393659777,2023-04-22,2023-04-22,5
654,2,72,17.32480261682508,2023-04-24,2023-04-24,2
655,2,72,5.20217619702245,2023-04-25,2023-04-25,2
656,2,72,3.508753984918406,2023-04-26,2023-04-26,1
657,3,72,11.862386280131393,2023-04-29,2023-04-29,4
658,2,72,1.1281556928502852,2023-05-01,2023-05-01,2
659,2,72,11.417797731975373,2023-05-04,2023-05-04,4
660,3,72,15.02567918338754,2023-05-05,2023-05-05,2
661,3,72,13.743751778998487,2023-05-06,2023-05-06,2
662,2,72,11.872547294261988,2023-05-09,2023-05-09,5
663,3,72,15.01327250111557,2023-05-11,2023-05-11,4
664,3,72,13.308613775378298,2023-05-13,2023-05-13,5
665,3,72,2.031929423011862,2023-05-16,2023-05-16,4
666,11,73,14.080852747688372,2023-10-10,2023-10-10,5
667,11,73,19.46987691064962,2023-10-11,2023-10-11,3
668,11,74,15.94007288555858,2023-12-20,2023-12-20,2
669,9,74,1.523225169643175,2023-12-28,2023-12-28,2
670,11,74,16.89947162062967,2023-12-29,2023-12-29,4
671,11,74,6.6211779025540345,2023-12-31,2023-12-31,1
672,9,74,18.274896545484705,2024-01-07,2024-01-07,5
673,11,74,16.11292058770225,2024-01-08,2024-01-08,2
674,11,74,13.931921933835863,2024-01-11,2024-01-11,1
675,11,74,5.562226627421876,2024-01-15,2024-01-15,2
676,9,74,16.470417146391394,2024-01-16,2024-01-16,2
677,11,75,16.528732590813195,2023-12-17,2023-12-17,1
678,9,75,11.006783831478174,2023-12-19,2023-12-19,4
679,9,75,7.670800324847571,2023-12-26,2023-12-26,3
680,9,75,19.364361296389994,2023-12-29,2023-12-29,2
681,11,75,6.704069711673462,2023-12-30,2023-12-30,2
682,11,75,18.141231675945672,2024-01-01,2024-01-01,3
683,11,75,7.290526152323829,2024-01-02,2024-01-02,1
684,11,75,7.150689309571803,2024-01-07,2024-01-07,5
685,10,76,19.415377844771065,2023-06-20,2023-06-20,1
686,12,76,15.126036798588585,2023-06-21,2023-06-21,2
687,12,76,14.543344717221077,2023-06-24,2023-06-24,4
688,12,76,4.56010263506664,2023-06-30,2023-06-30,1
689,12,76,8.56631797523098,2023-07-02,2023-07-02,3
690,10,76,10.180959572441257,2023-07-04,2023-07-04,2
691,10,76,2.1288652916900492,2023-07-10,2023-07-10,2
692,12,76,13.597390062270847,2023-07-13,2023-07-13,5
693,10,77,17.339541179306174,2023-07-24,2023-07-24,1
694,10,77,10.383574651133008,2023-07-28,2023-07-28,4
695,10,77,7.128320900639936,2023-08-03,2023-08-03,3
696,12,77,3.4833036356967932,2023-08-05,2023-08-05,3
697,12,77,18.036137103973164,2023-08-06,2023-08-06,2
698,12,77,12.382513002340183,2023-08-08,2023-08-08,3
699,10,77,3.300011638530856,2023-08-12,2023-08-12,1
700,12,77,17.177469676213438,2023-08-14,2023-08-14,2
701,12,77,19.93034257830537,2023-08-17,2023-08-17,4
702,12,77,7.413184789923147,2023-08-19,2023-08-19,3
703,12,77,15.566166596268273,2023-08-20,2023-08-20,5
704,10,78,4.153833192714315,2023-06-30,2023-06-30,5
705,10,78,18.35754664719991,2023-07-02,2023-07-02,3
706,10,78,15.004079309665602,2023-07-08,2023-07-08,4
707,12,78,15.174681043146418,2023-07-09,2023-07-09,5
708,10,78,10.546674040309737,2023-07-19,2023-07-19,1
709,12,78,8.597829608077436,2023-07-21,2023-07-21,2
710,10,78,8.155929284514976,2023-07-23,2023-07-23,1
711,12,79,13.133505341452324,2023-08-21,2023-08-21,3
712,12,79,8.343321054404047,2023-08-28,2023-08-28,2
713,10,79,16.39182916836468,2023-08-29,2023-08-29,3
714,12,79,13.1519334267734,2023-08-31,2023-08-31,3
715,11,79,19.025480084285427,2023-09-01,2023-09-01,1
716,11,79,7.267931278782607,2023-09-05,2023-09-05,3
717,11,80,11.127252330198601,2023-10-20,2023-10-20,2
718,11,80,5.407406736184926,2023-10-21,2023-10-21,3
719,11,80,6.907648262671453,2023-10-29,2023-10-29,2
720,11,80,2.426178879113262,2023-11-02,2023-11-02,3
721,11,80,10.00025091924906,2023-11-08,2023-11-08,5
722,11,80,16.028869895435523,2023-11-09,2023-11-09,2
723,11,80,5.984383469998346,2023-11-11,2023-11-11,2
724,10,81,18.210600841298298,2023-06-30,2023-06-30,4
725,10,81,16.012759396768633,2023-07-01,2023-07-01,1
726,12,81,15.50510958066981,2023-07-03,2023-07-03,5
727,12,81,5.491495728786008,2023-07-05,2023-07-05,2
728,12,81,10.115588937303585,2023-07-10,2023-07-10,2
729,10,81,7.459508782638452,2023-07-13,2023-07-13,4
730,12,81,16.851610326038692,2023-07-14,2023-07-14,3
731,10,81,1.8660500110799538,2023-07-15,2023-07-15,4
732,10,81,8.309181807889251,2023-07-17,2023-07-17,2
733,10,81,9.932599411705581,2023-07-20,2023-07-20,4
734,10,81,10.4729220081392,2023-07-25,2023-07-25,4
735,10,81,9.417111408887884,2023-07-27,2023-07-27,1
736,10,81,17.980385256084997,2023-07-29,2023-07-29,2
737,3,82,3.6480052874082025,2023-05-25,2023-05-25,3
738,3,82,15.726218288469513,2023-05-28,2023-05-28,3
739,2,82,3.0805926791590044,2023-05-30,2023-05-30,2
740,10,82,3.438749083926443,2023-06-03,2023-06-03,1
741,10,82,2.378154164893141,2023-06-04,2023-06-04,1
742,10,82,15.049635792215028,2023-06-09,2023-06-09,3
743,12,82,14.074583857609401,2023-06-12,2023-06-12,2
744,10,82,11.75361263779196,2023-06-17,2023-06-17,2
745,12,82,6.804367308772464,2023-06-22,2023-06-22,4
746,10,82,17.776159852494136,2023-06-23,2023-06-23,2
747,2,83,14.071774770237854,2023-05-30,2023-05-30,2
748,12,83,6.901754716023072,2023-06-03,2023-06-03,3
749,10,83,14.01342279471412,2023-06-05,2023-06-05,3
750,12,83,1.2048133561554994,2023-06-07,2023-06-07,3
751,12,83,8.321474088667657,2023-06-10,2023-06-10,2
752,10,83,12.89490856285191,2023-06-10,2023-06-10,4
753,10,83,9.293543328695932,2023-06-12,2023-06-12,3
754,10,83,18.84937522789895,2023-06-13,2023-06-13,3
755,10,83,7.932741786914109,2023-06-18,2023-06-18,3
756,10,83,1.6117828739405067,2023-06-19,2023-06-19,3
757,10,83,4.014504569751066,2023-06-23,2023-06-23,2
758,11,84,12.912102735694159,2023-02-04,2023-02-04,2
759,11,84,6.8491545215553105,2023-02-10,2023-02-10,2
760,11,84,13.331565192982259,2023-02-15,2023-02-15,5
761,9,84,13.111299758204204,2023-02-27,2023-02-27,1
762,2,85,10.629378028785402,2023-04-24,2023-04-24,3
763,3,85,11.558734524168358,2023-05-03,2023-05-03,5
764,3,85,6.592986061380187,2023-05-09,2023-05-09,2
765,2,85,4.582890675291722,2023-05-09,2023-05-09,4
766,2,85,5.807231404614539,2023-05-11,2023-05-11,1
767,2,85,1.628079865597313,2023-05-12,2023-05-12,3
768,3,85,6.5035809660508725,2023-05-13,2023-05-13,5
769,2,85,3.580324757548419,2023-05-15,2023-05-15,5
770,2,85,11.611744439076853,2023-05-16,2023-05-16,4
771,2,86,17.429072500668724,2023-04-06,2023-04-06,5
772,2,86,16.25056815750191,2023-04-08,2023-04-08,2
773,3,86,8.690177299724173,2023-04-13,2023-04-13,5
774,2,86,8.430205916448518,2023-04-14,2023-04-14,1
775,2,86,5.282267994649649,2023-04-17,2023-04-17,2
776,3,86,3.11243795212299,2023-04-17,2023-04-17,4
777,2,86,8.563978824654093,2023-04-18,2023-04-18,4
778,3,86,13.954167019811074,2023-04-19,2023-04-19,4
779,2,86,14.521410226917949,2023-04-20,2023-04-20,4
780,2,86,12.235153555977586,2023-04-26,2023-04-26,3
781,2,86,7.709168253449128,2023-04-27,2023-04-27,2
782,3,86,1.2420490404668922,2023-04-30,2023-04-30,2
783,3,86,14.047618377421276,2023-05-01,2023-05-01,5
784,3,86,5.715711465039761,2023-05-03,2023-05-03,5
785,9,87,11.478587296675434,2023-01-12,2023-01-12,3
786,11,87,3.909003835792947,2023-01-13,2023-01-13,3
787,11,87,17.477266244310357,2023-01-15,2023-01-15,3
788,9,87,18.729709604564473,2023-01-16,2023-01-16,4
789,11,87,7.5147190688020515,2023-01-17,2023-01-17,4
790,9,87,19.553174842502315,2023-01-19,2023-01-19,1
791,9,87,16.937355811694253,2023-01-22,2023-01-22,2
792,9,87,17.51928143408593,2023-01-25,2023-01-25,4
793,9,87,1.6028911896422706,2023-01-30,2023-01-30,3
794,11,87,18.256448482626368,2023-02-01,2023-02-01,3
795,9,87,19.563994319294853,2023-02-01,2023-02-01,5
796,9,87,13.229487240749451,2023-02-07,2023-02-07,1
797,9,87,15.517304169112546,2023-02-08,2023-02-08,2
798,9,87,15.013215481566741,2023-02-11,2023-02-11,3
799,11,88,18.760007931585875,2023-11-27,2023-11-27,5
800,11,88,6.881041632630661,2023-12-04,2023-12-04,2
801,9,88,2.1280616046819425,2023-12-04,2023-12-04,5
802,11,88,6.694187363943164,2023-12-07,2023-12-07,5
803,11,88,17.67672066845107,2023-12-08,2023-12-08,5
804,9,88,7.204732250726864,2023-12-15,2023-12-15,2
805,11,88,9.75105631821443,2023-12-17,2023-12-17,2
806,9,88,18.443313134766512,2023-12-19,2023-12-19,2
807,11,88,4.9996759750922894,2023-12-20,2023-12-20,3
808,9,88,7.97773154738912,2023-12-25,2023-12-25,2
809,9,89,11.659884111356808,2023-02-15,2023-02-15,4
810,11,89,5.82957049827147,2023-02-22,2023-02-22,2
811,11,89,3.989217019573694,2023-02-24,2023-02-24,2
812,2,89,19.469639721214605,2023-03-04,2023-03-04,1
813,2,89,10.355874722811715,2023-03-06,2023-03-06,4
814,9,90,5.5784824954127075,2023-02-02,2023-02-02,4
815,11,90,4.277589524583751,2023-02-04,2023-02-04,3
816,9,90,19.55911312248478,2023-02-11,2023-02-11,2
817,9,90,16.251310084955087,2023-02-16,2023-02-16,2
818,11,90,4.9740009650035315,2023-02-21,2023-02-21,1
819,9,90,14.083381901487728,2023-02-22,2023-02-22,5
820,9,90,12.930474124628528,2023-02-25,2023-02-25,5
821,11,90,17.14312675967427,2023-02-27,2023-02-27,5
822,10,91,13.507663635987022,2023-08-24,2023-08-24,1
823,12,91,18.41606047968736,2023-08-30,2023-08-30,4
824,12,91,2.8353054559379887,2023-08-31,2023-08-31,3
825,11,91,2.1217740668132032,2023-09-04,2023-09-04,4
826,11,91,4.758454208404142,2023-09-05,2023-09-05,1
827,11,91,7.049282061141665,2023-09-12,2023-09-12,1
828,11,91,1.114774983508682,2023-09-13,2023-09-13,5
829,11,92,3.8326069462993146,2023-09-18,2023-09-18,4
830,11,92,4.378235156521835,2023-10-02,2023-10-02,2
831,11,92,10.100104864340931,2023-10-03,2023-10-03,5
832,11,92,18.559235553772233,2023-10-06,2023-10-06,2
833,10,93,19.80105636418469,2023-07-10,2023-07-10,5
834,12,93,7.772129092321455,2023-07-11,2023-07-11,4
835,10,93,18.728379422190574,2023-07-14,2023-07-14,3
836,12,93,16.784097464310705,2023-07-16,2023-07-16,3
837,12,93,9.090384553167462,2023-07-17,2023-07-17,4
838,12,93,2.3824187396755,2023-07-18,2023-07-18,5
839,12,93,14.465478473304115,2023-07-19,2023-07-19,3
840,10,93,15.208905901756417,2023-07-20,2023-07-20,1
841,10,93,14.710195934737227,2023-07-23,2023-07-23,2
842,10,93,13.286081103135345,2023-07-24,2023-07-24,5
843,12,93,3.869985183202749,2023-08-01,2023-08-01,2
844,12,93,5.609649772463897,2023-08-02,2023-08-02,5
845,12,93,14.578011763538369,2023-08-03,2023-08-03,2
846,10,93,13.11178367755138,2023-08-05,2023-08-05,5
847,12,93,3.5258528591354565,2023-08-06,2023-08-06,5
848,10,93,12.639422865237897,2023-08-07,2023-08-07,1
849,3,94,5.497442414160774,2023-05-16,2023-05-16,4
850,3,94,1.9963777151554227,2023-05-20,2023-05-20,4
851,3,94,18.105862996333165,2023-05-22,2023-05-22,4
852,2,94,9.127126079197987,2023-05-24,2023-05-24,3
853,2,94,14.915334132513145,2023-05-25,2023-05-25,1
854,3,94,15.698485217748155,2023-05-27,2023-05-27,2
855,2,94,15.431779905563664,2023-05-28,2023-05-28,1
856,10,94,19.423118318858993,2023-06-03,2023-06-03,1
857,10,94,12.561242188470452,2023-06-04,2023-06-04,1
858,12,94,19.5465518226416,2023-06-05,2023-06-05,4
859,10,94,18.15896129462076,2023-06-07,2023-06-07,1
860,12,94,19.317409149393693,2023-06-09,2023-06-09,3
861,10,94,9.905017746146122,2023-06-13,2023-06-13,5
862,11,95,6.758994559396578,2023-12-04,2023-12-04,3
863,9,95,19.621963118565237,2023-12-08,2023-12-08,5
864,11,95,8.365608551924186,2023-12-09,2023-12-09,5
865,11,95,6.476076207677982,2023-12-12,2023-12-12,4
866,9,95,8.408329632741044,2023-12-14,2023-12-14,1
867,11,95,5.951675339053988,2023-12-21,2023-12-21,2
868,11,95,11.572846302789513,2023-12-23,2023-12-23,4
